zaman,ivme_x,ivme_y,ivme_z,etiket
1777036059.7943003,-0.19,0.01,0.01,1
1777036059.8147173,-0.37,-0.02,0.02,1
1777036059.8358474,-0.13,-0.06,0.04,1
1777036059.857106,0.00,-0.15,0.06,1
1777036059.8791199,-0.15,0.32,0.08,1
1777036059.901523,-0.32,-0.02,-0.13,1
1777036059.922886,-0.30,0.04,0.06,1
1777036059.9435165,0.10,0.14,0.15,1
1777036059.9644048,0.01,0.05,0.12,1
1777036059.9852817,-0.17,0.05,-0.03,1
1777036060.0054293,-0.11,0.11,-0.04,1
1777036060.0272002,-0.17,-0.01,0.15,1
1777036060.0492904,-0.11,0.02,0.04,1
1777036060.0695539,-0.21,0.00,0.02,1
1777036060.092101,-0.34,-0.02,-0.04,1
1777036060.1128144,-0.22,0.03,0.02,1
1777036060.133628,0.02,0.02,0.21,1
1777036060.155145,-0.16,-0.15,-0.04,1
1777036060.1754997,-0.03,0.09,0.23,1
1777036060.196827,0.12,0.10,0.08,1
1777036060.2177022,0.05,0.11,0.01,1
1777036060.2405283,0.01,0.00,0.20,1
1777036060.2611704,-0.03,0.03,0.20,1
1777036060.282584,-0.34,0.23,-0.08,1
1777036060.3045247,-0.39,0.36,0.00,1
1777036060.3254392,-0.16,0.04,0.07,1
1777036060.3453226,0.10,-0.20,0.25,1
1777036060.3668823,0.00,-0.15,0.15,1
1777036060.3877134,-0.11,-0.01,0.03,1
1777036060.4092119,-0.09,0.10,-0.02,1
1777036060.4317944,-0.11,0.03,0.23,1
1777036060.4530742,-0.15,0.05,-0.05,1
1777036060.470273,0.06,0.20,0.07,1
1777036060.4947603,-0.13,0.02,0.05,1
1777036060.5157137,-0.32,0.09,0.00,1
1777036060.5373123,-0.28,0.09,0.09,1
1777036060.5577257,-0.10,0.04,0.07,1
1777036060.5803986,0.18,0.07,0.08,1
1777036060.6022835,-0.06,0.07,0.03,1
1777036060.6244364,-0.36,-0.15,0.10,1
1777036060.6448328,-0.02,0.11,0.27,1
1777036060.666435,-0.02,0.19,0.08,1
1777036060.687031,-0.07,-0.11,0.02,1
1777036060.708247,-0.09,0.00,0.06,1
1777036060.729169,-0.14,-0.06,0.04,1
1777036060.750793,-0.27,0.14,0.07,1
1777036060.7716818,-0.25,0.05,0.04,1
1777036060.79892,0.12,0.16,0.01,1
1777036060.8188665,-0.08,0.10,0.11,1
1777036060.8410645,-0.23,0.01,0.03,1
1777036060.8620822,-0.19,-0.05,0.06,1
1777036060.8847787,-0.10,-0.01,0.03,1
1777036060.9018307,-0.23,0.00,-0.02,1
1777036060.9256778,0.02,0.25,0.28,1
1777036060.946917,0.02,-0.17,0.07,1
1777036060.9680588,0.00,-0.30,0.23,1
1777036060.989493,-0.26,0.42,-0.14,1
1777036061.0101197,-0.02,0.19,-0.01,1
1777036061.0322855,-0.17,0.14,0.03,1
1777036061.0494988,-0.25,0.01,0.16,1
1777036061.074708,-0.31,-0.05,0.05,1
1777036061.0960915,-0.01,0.04,0.00,1
1777036061.1167037,0.03,0.14,0.04,1
1777036061.1379888,0.04,0.13,0.04,1
1777036061.1592221,-0.06,0.05,0.07,1
1777036061.1804636,-0.23,-0.11,0.05,1
1777036061.2022061,-0.36,-0.06,0.09,1
1777036061.2236025,-0.03,0.07,0.11,1
1777036061.2465954,0.29,0.31,-0.03,1
1777036061.2666776,-0.22,0.14,0.09,1
1777036061.2882137,-0.23,0.03,0.06,1
1777036061.3086927,-0.31,0.01,0.08,1
1777036061.330677,-0.55,0.00,0.05,1
1777036061.3520725,-0.64,0.24,-0.17,1
1777036061.373295,-0.25,0.17,-0.03,1
1777036061.3946226,0.00,-0.01,0.05,1
1777036061.4160414,-0.11,0.02,0.07,1
1777036061.437702,0.00,-0.37,0.08,1
1777036061.45772,0.20,0.25,-0.41,1
1777036061.4792569,0.14,-0.48,0.70,1
1777036061.500122,-0.21,-0.15,0.09,1
1777036061.5201802,-0.04,0.00,0.08,1
1777036061.542816,-0.06,0.16,-0.05,1
1777036061.5642924,-0.07,0.13,0.22,1
1777036061.585934,-0.31,0.12,-0.01,1
1777036061.6080604,-0.39,-0.01,0.03,1
1777036061.6281996,-0.06,0.29,-0.03,1
1777036061.6486633,0.02,0.19,0.21,1
1777036061.670083,-0.27,-0.11,-0.09,1
1777036061.691309,0.02,-0.01,0.22,1
1777036061.712349,0.00,-0.08,0.00,1
1777036061.7335117,0.10,0.01,0.08,1
1777036061.755347,-0.13,0.21,-0.02,1
1777036061.776062,-0.06,0.19,0.16,1
1777036061.7979813,0.15,-0.03,0.22,1
1777036061.8194077,-0.02,-0.01,0.04,1
1777036061.8400972,-0.52,-0.09,-0.11,1
1777036061.8615263,-0.52,0.12,0.15,1
1777036061.882483,0.04,-0.03,0.37,1
1777036061.9041674,0.09,0.00,-0.01,1
1777036061.9252348,0.11,0.04,0.12,1
1777036061.947261,-0.25,0.03,0.07,1
1777036061.9684453,-0.42,-0.01,0.06,1
1777036061.9889932,0.14,0.15,0.00,1
1777036062.0100563,-0.15,-0.01,0.06,1
1777036062.0307503,-0.46,0.14,0.01,1
1777036062.0520403,-0.24,0.00,0.12,1
1777036062.073278,0.13,0.04,0.01,1
1777036062.0949264,0.00,0.05,0.09,1
1777036062.11577,-0.32,0.09,0.07,1
1777036062.1377861,-0.06,0.00,0.13,1
1777036062.1592877,-0.01,0.05,-0.05,1
1777036062.180413,-0.10,0.00,0.16,1
1777036062.200017,-0.07,0.13,0.01,1
1777036062.2218604,0.03,0.13,-0.03,1
1777036062.243215,-0.22,0.02,-0.05,1
1777036062.2642581,-0.49,0.13,-0.02,1
1777036062.2857873,-0.08,0.00,0.28,1
1777036062.3083053,0.45,-0.07,0.31,1
1777036062.3298156,-0.06,-0.18,-0.10,1
1777036062.3498044,-0.83,0.44,-0.21,1
1777036062.371234,-0.53,0.37,-0.08,1
1777036062.391786,-0.07,-0.54,0.24,1
1777036062.4129794,0.57,0.16,0.68,1
1777036062.4344106,0.45,0.09,0.28,1
1777036062.4567626,0.11,0.20,-0.23,1
1777036062.4777265,-0.68,-0.25,-0.07,1
1777036062.4998057,-0.49,0.07,0.05,1
1777036062.5211563,0.10,0.04,0.09,1
1777036062.5416522,-0.02,0.10,0.08,1
1777036062.5632236,-0.36,0.11,-0.01,1
1777036062.5845404,-0.09,0.05,0.18,1
1777036062.6052296,-0.03,0.06,0.02,1
1777036062.6254222,-0.05,0.07,0.03,1
1777036062.648996,-0.23,0.03,0.08,1
1777036062.6681828,-0.26,0.01,-0.08,1
1777036062.6910129,-0.10,0.02,0.01,1
1777036062.7108612,-0.07,0.05,0.06,1
1777036062.7318008,-0.13,-0.05,0.10,1
1777036062.7530904,-0.24,0.08,0.01,1
1777036062.774146,-0.25,0.12,0.05,1
1777036062.8007605,0.08,-0.05,0.08,1
1777036062.8222163,0.20,0.21,0.21,1
1777036062.8433754,-0.14,-0.06,-0.04,1
1777036062.8644323,-0.43,0.00,0.04,1
1777036062.8855064,-0.09,0.06,0.19,1
1777036062.9069197,0.12,0.05,0.16,1
1777036062.9274113,0.17,0.02,0.04,1
1777036062.949849,-0.13,-0.10,0.20,1
1777036062.9705555,-0.37,0.14,0.00,1
1777036062.9919698,-0.20,-0.04,0.21,1
1777036063.012645,0.46,-0.08,0.17,1
1777036063.0337834,0.16,0.12,0.10,1
1777036063.0554054,-0.46,0.20,-0.07,1
1777036063.0756485,-0.61,0.17,0.01,1
1777036063.0980308,-0.22,0.00,0.06,1
1777036063.119061,-0.11,-0.17,0.06,1
1777036063.1404524,0.45,0.00,0.22,1
1777036063.1628625,0.11,0.18,0.11,1
1777036063.1834295,-0.46,0.17,-0.04,1
1777036063.2042627,-0.30,0.19,0.16,1
1777036063.2246943,-0.11,-0.05,0.00,1
1777036063.247185,0.18,0.04,0.15,1
1777036063.2670562,0.05,0.07,0.04,1
1777036063.2892687,-0.08,-0.07,0.08,1
1777036063.3107016,-0.15,0.12,-0.06,1
1777036063.3326988,-0.12,0.12,0.05,1
1777036063.3528173,-0.10,0.10,0.07,1
1777036063.3741622,-0.26,0.07,0.09,1
1777036063.395309,-0.18,-0.05,0.01,1
1777036063.415665,-0.11,-0.03,0.02,1
1777036063.437233,0.01,0.01,0.12,1
1777036063.4585483,0.15,0.04,0.17,1
1777036063.4771404,-0.17,0.13,-0.03,1
1777036063.5023007,-0.42,0.01,-0.01,1
1777036063.5228624,-0.33,0.01,0.02,1
1777036063.5439897,0.21,0.10,0.11,1
1777036063.5648036,0.15,0.06,0.11,1
1777036063.5860987,-0.07,0.10,-0.05,1
1777036063.6074593,-0.26,0.18,0.10,1
1777036063.628117,-0.38,0.13,0.00,1
1777036063.6497493,-0.14,-0.14,0.17,1
1777036063.6704009,0.10,-0.02,0.03,1
1777036063.6928535,0.21,0.05,0.11,1
1777036063.7141452,-0.20,0.22,0.00,1
1777036063.734592,-0.60,-0.02,0.00,1
1777036063.756088,-0.02,0.04,0.10,1
1777036063.7769682,0.25,0.04,0.20,1
1777036063.7985253,0.03,0.03,-0.01,1
1777036063.8189452,-0.30,0.12,-0.05,1
1777036063.840932,-0.44,0.14,0.07,1
1777036063.863132,-0.13,0.11,0.10,1
1777036063.884603,0.27,-0.09,0.25,1
1777036063.9051359,-0.25,0.00,-0.10,1
1777036063.9254549,-0.26,0.03,0.02,1
1777036063.946922,-0.37,0.12,0.03,1
1777036063.9683213,-0.26,-0.01,0.11,1
1777036063.989816,0.11,0.09,0.18,1
1777036064.0117953,0.10,0.15,0.07,1
1777036064.0332923,-0.17,0.00,0.05,1
1777036064.0542934,-0.41,0.08,-0.08,1
1777036064.075421,-0.11,0.03,0.06,1
1777036064.09555,-0.03,0.03,0.09,1
1777036064.1168847,0.16,0.00,0.18,1
1777036064.138438,0.10,0.00,0.06,1
1777036064.1571438,-0.25,0.05,0.00,1
1777036064.1795993,-0.60,0.16,-0.12,1
1777036064.2024093,-0.46,0.03,0.06,1
1777036064.2230039,0.03,0.07,0.05,1
1777036064.2455282,0.24,0.07,0.14,1
1777036064.2659106,-0.06,0.00,-0.02,1
1777036064.2868538,-0.45,-0.05,-0.10,1
1777036064.3078437,-0.22,-0.02,0.11,1
1777036064.3285868,-0.06,0.11,-0.04,1
1777036064.3493392,-0.04,0.23,0.08,1
1777036064.3704863,-0.12,0.12,0.00,1
1777036064.393056,-0.35,0.04,0.00,1
1777036064.4148772,-0.35,0.04,0.01,1
1777036064.4357536,-0.15,0.05,-0.06,1
1777036064.4568095,0.13,-0.01,0.13,1
1777036064.4779093,0.19,-0.01,0.20,1
1777036064.4992595,-0.25,0.08,0.09,1
1777036064.5199864,-0.43,0.21,-0.14,1
1777036064.5419946,-0.15,0.16,0.02,1
1777036064.5635324,-0.37,0.07,-0.07,1
1777036064.5841296,-0.08,-0.07,0.14,1
1777036064.6068127,0.28,-0.12,0.20,1
1777036064.6271143,0.23,0.13,0.26,1
1777036064.6478965,-0.40,0.12,-0.08,1
1777036064.6682076,-0.53,0.10,0.00,1
1777036064.6899025,-0.26,0.04,-0.04,1
1777036064.711381,-0.06,0.01,0.08,1
1777036064.7329636,0.02,-0.06,0.14,1
1777036064.7496142,-0.05,-0.13,-0.06,1
1777036064.7770483,-0.20,-0.04,0.00,1
1777036064.803916,0.00,0.16,0.25,1
1777036064.824848,0.02,0.25,0.08,1
1777036064.8468149,-0.17,0.25,0.07,1
1777036064.8677964,-0.35,0.12,0.05,1
1777036064.8887997,-0.20,0.00,0.04,1
1777036064.9100142,0.01,-0.09,-0.06,1
1777036064.9304576,0.06,-0.14,0.27,1
1777036064.9523253,-0.16,-0.02,0.02,1
1777036064.9730124,0.00,0.11,0.31,1
1777036064.9952502,-0.26,0.09,0.03,1
1777036065.0168662,-0.41,0.05,0.00,1
1777036065.038469,0.07,-0.04,0.07,1
1777036065.0591614,0.71,0.01,0.34,1
1777036065.0797596,0.16,0.02,0.04,1
1777036065.100951,-0.86,0.03,-0.20,1
1777036065.1218917,-0.53,0.11,0.04,1
1777036065.1436243,-0.19,0.21,-0.09,1
1777036065.166035,0.27,0.02,0.28,1
1777036065.1875215,0.29,-0.02,0.16,1
1777036065.2083385,-0.03,-0.05,0.15,1
1777036065.2285714,-0.39,0.02,0.03,1
1777036065.2489772,-0.62,0.24,-0.09,1
1777036065.2703347,-0.28,-0.08,0.23,1
1777036065.2912683,0.28,0.02,0.28,1
1777036065.313772,0.26,0.04,-0.03,1
1777036065.3345773,-0.27,0.10,-0.14,1
1777036065.3567467,-0.40,0.13,0.15,1
1777036065.378084,-0.36,0.12,0.02,1
1777036065.3993964,0.14,-0.06,0.13,1
1777036065.4201689,-0.04,0.06,-0.06,1
1777036065.4403374,-0.32,0.04,0.00,1
1777036065.4617267,-0.22,-0.02,0.02,1
1777036065.4832118,-0.21,0.16,0.05,1
1777036065.505368,0.07,0.00,0.26,1
1777036065.525532,0.03,0.02,0.09,1
1777036065.5485034,-0.28,0.06,-0.07,1
1777036065.569964,-0.57,0.08,-0.02,1
1777036065.5898082,-0.03,0.00,0.25,1
1777036065.610881,0.35,0.00,0.20,1
1777036065.6316793,0.40,-0.05,0.15,1
1777036065.6532204,-0.54,0.10,-0.12,1
1777036065.6738465,-0.69,0.10,-0.09,1
1777036065.6951807,-0.01,0.09,-0.01,1
1777036065.717839,0.16,-0.06,0.19,1
1777036065.7390995,0.25,-0.14,0.28,1
1777036065.7600896,0.09,-0.01,0.04,1
1777036065.7803066,-0.57,0.09,-0.06,1
1777036065.8021085,-0.18,0.27,0.05,1
1777036065.8224802,0.02,0.22,0.13,1
1777036065.844962,0.00,0.02,0.00,1
1777036065.8660429,-0.04,0.00,0.02,1
1777036065.8870976,-0.25,-0.08,0.15,1
1777036065.9083714,-0.32,-0.06,-0.09,1
1777036065.9297016,0.04,0.16,0.05,1
1777036065.9511762,-0.29,-0.02,0.09,1
1777036065.9718997,-0.26,0.08,-0.03,1
1777036065.993031,-0.05,-0.04,0.13,1
1777036066.0135622,-0.03,0.03,0.03,1
1777036066.0341582,-0.10,0.06,0.00,1
1777036066.056981,-0.07,0.03,0.00,1
1777036066.076934,-0.06,-0.01,0.16,1
1777036066.0980883,-0.13,0.06,0.04,1
1777036066.1207469,-0.21,0.05,0.13,1
1777036066.1411636,-0.47,0.06,0.03,1
1777036066.1621974,-0.12,-0.02,0.14,1
1777036066.1830442,0.27,0.11,0.12,1
1777036066.2044868,0.25,0.25,0.17,1
1777036066.225236,-0.35,0.07,-0.11,1
1777036066.247998,-0.34,0.10,0.00,1
1777036066.2700596,-0.16,0.05,0.03,1
1777036066.2910068,0.18,-0.12,0.05,1
1777036066.3120644,0.09,0.16,0.09,1
1777036066.3319337,-0.37,0.13,0.04,1
1777036066.3539793,-0.58,0.03,-0.03,1
1777036066.3747275,-0.10,0.01,0.04,1
1777036066.395596,0.16,-0.05,0.03,1
1777036066.418921,0.01,0.02,0.01,1
1777036066.4414506,-0.06,0.04,0.18,1
1777036066.4622388,-0.12,0.02,-0.03,1
1777036066.4828389,-0.23,0.13,0.04,1
1777036066.5037274,-0.30,0.09,0.02,1
1777036066.524488,-0.03,0.09,0.11,1
1777036066.545587,0.15,0.05,0.02,1
1777036066.592771,-0.19,0.09,0.04,1
1777036066.5989223,-0.32,0.20,0.08,1
1777036066.6106527,-0.25,-0.02,0.00,1
1777036066.6317692,-0.05,0.00,0.15,1
1777036066.6534455,-0.08,0.11,-0.01,1
1777036066.6738718,-0.24,0.11,0.03,1
1777036066.6953313,-0.23,0.00,0.11,1
1777036066.7156837,-0.09,-0.03,0.05,1
1777036066.736709,0.10,-0.01,0.09,1
1777036066.759094,0.05,0.01,0.18,1
1777036066.7795138,-0.26,0.05,0.00,1
1777036066.8056087,-0.11,0.09,0.04,1
1777036066.8267846,0.00,0.06,0.16,1
1777036066.8480618,-0.21,0.02,-0.01,1
1777036066.869222,-0.33,0.10,-0.02,1
1777036066.8903704,-0.18,-0.08,0.09,1
1777036066.9132586,0.07,-0.20,0.09,1
1777036066.9342725,0.22,-0.08,0.03,1
1777036066.9542809,-0.18,0.18,0.10,1
1777036066.975192,-0.33,0.28,0.02,1
1777036066.9970245,-0.03,0.36,-0.02,1
1777036067.0172265,-0.12,0.39,0.00,1
1777036067.0382264,-0.30,0.22,0.01,1
1777036067.060628,-0.16,-0.18,0.28,1
1777036067.0816665,0.03,-0.07,0.09,1
1777036067.1037052,0.21,-0.12,0.07,1
1777036067.1251287,-0.11,-0.08,0.06,1
1777036067.1459756,-0.23,-0.13,0.06,1
1777036067.1655257,-0.09,-0.23,-0.02,1
1777036067.1873465,-0.25,-0.21,0.14,1
1777036067.2090113,-0.35,0.08,-0.11,1
1777036067.2291887,0.02,0.23,-0.06,1
1777036067.2522123,0.04,0.23,0.17,1
1777036067.2740202,-0.06,0.17,0.13,1
1777036067.295449,-0.26,0.04,-0.05,1
1777036067.3151872,-0.03,0.14,0.00,1
1777036067.3369794,-0.02,0.05,0.06,1
1777036067.3581321,0.22,-0.03,0.18,1
1777036067.3785348,0.00,0.09,0.03,1
1777036067.4007854,-0.38,0.07,-0.03,1
1777036067.4226735,-0.35,0.04,0.02,1
1777036067.443527,0.00,0.06,0.07,1
1777036067.4657862,-0.07,0.04,0.00,1
1777036067.485991,-0.33,-0.05,0.02,1
1777036067.507047,0.04,-0.03,0.27,1
1777036067.5279202,0.41,-0.15,0.24,1
1777036067.5481617,0.17,-0.41,0.32,1
1777036067.5713263,-0.52,-0.28,0.04,1
1777036067.591278,-0.79,-0.22,0.00,1
1777036067.6140754,-0.54,0.17,-0.14,1
1777036067.6342077,-0.24,0.50,0.07,1
1777036067.6554286,0.37,0.36,0.17,1
1777036067.6769176,0.17,0.21,0.18,1
1777036067.6981812,-0.08,-0.12,0.10,1
1777036067.7181065,-0.04,0.04,0.08,1
1777036067.7394938,0.10,0.24,-0.05,1
1777036067.761128,-0.06,0.06,-0.13,1
1777036067.7816715,-0.50,-0.26,0.06,1
1777036067.8039804,-0.48,-0.22,0.23,1
1777036067.8262389,0.02,0.15,-0.12,1
1777036067.8470495,0.02,-0.10,0.21,1
1777036067.867521,-0.13,-0.20,0.26,1
1777036067.888986,-0.10,0.18,0.07,1
1777036067.9092252,-0.01,0.24,0.07,1
1777036067.930783,-0.02,0.08,0.04,1
1777036067.9520202,-0.20,0.06,0.16,1
1777036067.973182,0.26,-0.01,0.21,1
1777036067.9945257,0.17,0.03,0.19,1
1777036068.0169268,-0.09,-0.04,0.22,1
1777036068.0378554,-0.44,0.00,0.05,1
1777036068.0584276,-0.58,0.18,-0.11,1
1777036068.0798569,0.04,0.07,0.06,1
1777036068.1014,0.19,-0.06,0.09,1
1777036068.1229262,-0.08,0.04,0.00,1
1777036068.1432266,-0.40,0.15,-0.10,1
1777036068.165146,0.01,0.06,0.16,1
1777036068.1870582,0.28,0.04,0.21,1
1777036068.2080696,-0.15,0.04,-0.02,1
1777036068.228217,-0.57,-0.02,-0.03,1
1777036068.2498386,-0.14,0.05,0.09,1
1777036068.2703986,0.02,0.12,-0.03,1
1777036068.2919924,0.05,0.06,0.14,1
1777036068.3136442,0.08,-0.12,0.30,1
1777036068.3344908,-0.38,0.00,-0.26,1
1777036068.356783,-0.40,0.00,0.13,1
1777036068.378283,-0.15,0.38,-0.24,1
1777036068.398329,0.28,-0.16,0.30,1
1777036068.419738,0.32,-0.16,0.11,1
1777036068.4402292,-0.45,0.30,-0.39,1
1777036068.4612806,-0.54,0.07,0.35,1
1777036068.4825323,-0.53,0.14,0.13,1
1777036068.5050287,0.02,-0.05,0.16,1
1777036068.5267332,0.51,-0.10,0.11,1
1777036068.5471077,-0.08,0.04,-0.11,1
1777036068.5688488,-0.60,0.06,0.12,1
1777036068.58985,0.00,0.07,0.10,1
1777036068.6103635,0.36,0.06,0.22,1
1777036068.6315293,-0.04,0.00,0.00,1
1777036068.6532414,-0.38,0.06,-0.01,1
1777036068.6744633,-0.35,0.12,-0.01,1
1777036068.6953917,-0.34,-0.04,0.05,1
1777036068.7180247,0.02,0.00,0.22,1
1777036068.7389474,0.09,0.03,-0.01,1
1777036068.757029,-0.23,0.01,0.06,1
1777036068.7803257,-0.61,0.03,0.00,1
1777036068.8076916,-0.33,0.07,0.06,1
1777036068.829412,0.11,0.11,0.12,1
1777036068.8499565,-0.09,0.04,0.00,1
1777036068.8712032,-0.09,0.06,0.07,1
1777036068.892439,0.03,0.05,0.00,1
1777036068.9140322,-0.04,0.04,0.13,1
1777036068.9345613,-0.22,0.00,0.04,1
1777036068.956175,-0.13,0.00,0.19,1
1777036068.9780748,0.05,0.08,0.18,1
1777036068.9995356,-0.22,0.09,-0.01,1
1777036069.0207474,-0.47,0.06,0.05,1
1777036069.0412889,0.12,-0.06,0.04,1
1777036069.0628862,0.23,0.06,0.02,1
1777036069.0831819,-0.21,0.05,-0.03,1
1777036069.105991,-0.19,0.02,0.02,1
1777036069.1280327,0.04,0.08,0.17,1
1777036069.1489222,-0.23,0.04,0.02,1
1777036069.1704001,-0.28,0.01,0.09,1
1777036069.1917276,-0.08,0.17,-0.08,1
1777036069.21231,-0.06,0.19,0.02,1
1777036069.2329092,-0.34,0.12,0.13,1
1777036069.2542276,0.16,-0.11,0.22,1
1777036069.2756436,0.23,-0.01,-0.11,1
1777036069.2980633,-0.19,0.05,-0.14,1
1777036069.3193939,-0.17,0.03,0.31,1
1777036069.3408158,-0.24,0.12,0.00,1
1777036069.3619542,-0.08,0.00,0.06,1
1777036069.38289,-0.17,0.12,-0.09,1
1777036069.4036357,-0.19,0.07,-0.05,1
1777036069.424274,-0.18,0.00,0.12,1
1777036069.4459448,-0.19,0.08,-0.03,1
1777036069.4670405,-0.22,0.06,0.06,1
1777036069.4881678,-0.06,0.00,0.15,1
1777036069.510467,0.13,0.00,0.06,1
1777036069.5329049,-0.04,0.05,-0.03,1
1777036069.552815,-0.25,0.07,0.08,1
1777036069.5737538,-0.30,0.06,-0.01,1
1777036069.5943916,0.02,0.05,-0.01,1
1777036069.6150534,0.04,0.10,0.08,1
1777036069.6355345,0.04,0.06,0.23,1
1777036069.65788,-0.14,0.00,-0.03,1
1777036069.6809306,-0.35,-0.04,0.04,1
1777036069.7024345,-0.18,0.06,0.08,1
1777036069.7229373,0.11,0.02,0.09,1
1777036069.7432117,-0.08,-0.02,0.08,1
1777036069.7646172,-0.33,0.09,0.03,1
1777036069.7853758,0.00,0.05,0.10,1
1777036069.807266,0.27,0.07,0.25,1
1777036069.8286953,-0.09,0.15,0.09,1
1777036069.8490086,-0.55,0.01,0.00,1
1777036069.8718069,-0.88,0.26,-0.26,1
1777036069.8923385,0.00,-0.08,0.43,1
1777036069.9135854,0.95,0.00,0.40,1
1777036069.9346373,-0.38,0.09,-0.46,1
1777036069.955695,-1.24,0.24,-0.20,1
1777036069.97685,-0.63,0.11,0.09,1
1777036069.9972255,0.86,-0.12,0.42,1
1777036070.0190632,0.73,0.00,0.20,1
1777036070.0405972,-0.60,0.06,0.02,1
1777036070.0628822,-1.10,0.12,-0.06,1
1777036070.0843954,-0.44,-0.19,0.19,1
1777036070.1048481,-0.15,-0.43,0.51,1
1777036070.1257951,-0.42,-0.41,0.59,1
1777036070.1466258,-0.20,-0.39,0.48,1
1777036070.1675775,-0.07,-0.39,0.27,1
1777036070.188084,-0.01,-0.37,0.49,1
1777036070.2102308,-0.19,-0.58,0.84,1
1777036070.2321203,-0.45,0.15,0.30,1
1777036070.2540681,-0.19,0.36,0.33,1
1777036070.2742114,0.08,-0.17,0.08,1
1777036070.2958355,0.62,-0.20,0.47,1
1777036070.3158686,0.32,-0.17,0.56,1
1777036070.3375046,0.68,0.05,0.94,1
1777036070.3592777,0.78,0.00,0.97,1
1777036070.3802922,-0.15,0.03,0.31,1
1777036070.401684,-0.22,0.18,0.49,1
1777036070.4238994,1.05,-0.07,0.73,1
1777036070.4444335,1.18,-0.22,0.55,1
1777036070.46519,-0.08,0.43,0.22,1
1777036070.4853487,0.18,0.22,-0.03,1
1777036070.5078633,0.63,-0.02,0.00,1
1777036070.5282087,0.13,0.01,-0.25,1
1777036070.5494978,-0.17,0.22,-0.31,1
1777036070.5714893,-0.02,0.29,-0.21,1
1777036070.5920215,0.24,0.03,0.01,1
1777036070.6147904,0.34,0.04,-0.03,1
1777036070.635408,-0.24,0.28,-0.13,1
1777036070.6566858,-0.37,0.44,-0.24,1
1777036070.6774225,-0.35,0.15,-0.35,1
1777036070.6984632,-0.32,0.23,-0.02,1
1777036070.7208495,0.30,0.12,0.09,1
1777036070.7405481,0.39,0.26,0.09,1
1777036070.7623003,-0.05,0.41,-0.25,1
1777036070.7841942,-0.73,0.84,-0.70,1
1777036070.8117578,-0.82,0.14,-0.62,1
1777036070.833888,-0.31,-0.11,0.08,1
1777036070.854591,0.48,-0.33,0.45,1
1777036070.8758762,0.51,0.07,0.23,1
1777036070.8968954,-0.56,0.17,-0.28,1
1777036070.916849,-0.90,0.24,-0.36,1
1777036070.938312,-0.21,0.29,-0.26,1
1777036070.9593678,0.16,0.00,-0.26,1
1777036070.9815416,-0.15,0.04,-0.27,1
1777036071.0027702,-0.95,0.15,0.21,1
1777036071.024574,-0.98,0.03,0.39,1
1777036071.0457282,0.18,-0.29,0.11,1
1777036071.0660522,0.30,-0.21,0.17,1
1777036071.0869615,-1.34,0.18,-0.35,1
1777036071.1079957,-1.03,0.43,-0.17,1
1777036071.1298275,-0.23,0.24,0.03,1
1777036071.1507957,0.78,-0.02,0.14,1
1777036071.1729827,0.03,-0.04,-0.05,1
1777036071.1930535,-0.45,0.12,0.20,1
1777036071.2158566,-0.55,0.14,0.06,1
1777036071.2370465,-0.53,-0.19,0.22,1
1777036071.2573767,-0.07,0.02,0.08,1
1777036071.2784956,-0.33,0.10,-0.02,1
1777036071.29943,-0.10,0.01,0.31,1
1777036071.3201568,0.13,0.15,0.28,1
1777036071.341644,0.06,0.08,0.01,1
1777036071.363828,0.19,-0.12,-0.32,1
1777036071.3851833,-0.51,-0.34,-0.03,1
1777036071.4070277,-0.53,0.18,0.20,1
1777036071.4274895,-0.52,0.73,-0.31,1
1777036071.4489658,0.66,-0.79,-0.77,1
1777036071.469112,0.40,-1.15,-0.56,1
1777036071.4906936,-0.64,-0.18,0.72,1
1777036071.5109048,-0.45,0.71,0.38,1
1777036071.5338924,0.19,0.67,-0.14,1
1777036071.5540512,0.19,0.56,-0.19,1
1777036071.5761142,-0.12,-0.14,-0.78,1
1777036071.5969305,-0.32,-0.21,0.08,1
1777036071.6185293,0.09,0.36,0.27,1
1777036071.6390219,0.25,0.42,0.05,1
1777036071.660704,0.18,0.11,-0.01,1
1777036071.6818366,-0.13,0.00,0.10,1
1777036071.702659,-0.29,0.11,0.14,1
1777036071.7248988,-0.16,0.15,-0.02,1
1777036071.745386,0.10,0.22,0.06,1
1777036071.767909,0.26,0.43,0.07,1
1777036071.789347,0.14,0.20,0.00,1
1777036071.809558,0.15,0.14,0.19,1
1777036071.8300428,0.07,0.15,0.25,1
1777036071.8510022,-0.05,0.06,0.36,1
1777036071.8723152,-0.06,0.08,0.26,1
1777036071.8936567,-0.19,0.06,0.16,1
1777036071.9141264,-0.25,0.05,0.13,1
1777036071.9368463,0.03,0.13,0.13,1
1777036071.957639,0.46,-0.16,0.28,1
1777036071.979025,0.02,-0.43,0.04,1
1777036071.999192,-0.95,0.13,0.04,1
1777036072.020351,-0.65,0.32,-0.22,1
1777036072.0410776,-0.02,0.17,-0.27,1
1777036072.0617347,0.11,0.02,-0.38,1
1777036072.0831437,0.21,-0.14,-0.25,1
1777036072.104674,0.11,0.04,-0.16,1
1777036072.1256287,-0.04,0.16,-0.22,1
1777036072.147996,-0.18,0.27,-0.33,1
1777036072.1697655,-0.32,0.20,-0.16,1
1777036072.190636,-0.14,-0.29,0.00,1
