zaman,ivme_x,ivme_y,ivme_z,etiket
1777035854.2430267,-0.76,0.06,0.02,0
1777035854.263866,0.49,0.00,-0.02,0
1777035854.2859645,0.65,0.00,-0.02,0
1777035854.3079028,0.10,-0.16,0.23,0
1777035854.328385,-0.11,0.17,-0.16,0
1777035854.3496943,-0.19,0.12,-0.30,0
1777035854.3699017,-0.34,0.07,0.00,0
1777035854.391848,-0.32,0.10,0.04,0
1777035854.41248,-0.28,0.10,-0.09,0
1777035854.4338913,-0.09,0.12,-0.07,0
1777035854.4558675,-0.10,0.24,-0.25,0
1777035854.4771912,0.06,-0.26,0.25,0
1777035854.4981623,-0.28,-0.41,0.40,0
1777035854.5184522,0.21,-0.02,0.05,0
1777035854.540192,0.35,0.11,-0.14,0
1777035854.5613627,-0.07,0.02,-0.09,0
1777035854.58357,-0.25,0.02,0.03,0
1777035854.605102,-0.39,0.02,0.01,0
1777035854.6265817,-0.24,0.03,-0.07,0
1777035854.647707,0.01,0.07,-0.10,0
1777035854.6692462,-0.06,0.10,0.05,0
1777035854.689991,-0.23,-0.24,0.33,0
1777035854.7103667,0.30,-0.22,0.02,0
1777035854.7325277,0.38,-0.09,-0.02,0
1777035854.7543552,-0.18,-0.12,0.09,0
1777035854.774667,-0.39,-0.31,0.17,0
1777035854.7973814,-0.58,-0.12,-0.07,0
1777035854.818808,-0.27,0.01,-0.12,0
1777035854.8391805,0.01,0.21,0.01,0
1777035854.8604004,-0.03,0.05,0.07,0
1777035854.8811011,0.41,-0.27,0.12,0
1777035854.9020123,0.34,-0.13,-0.01,0
1777035854.9233036,0.28,-0.07,-0.01,0
1777035854.9443603,0.26,-0.20,-0.11,0
1777035854.9656732,-0.22,-0.25,0.02,0
1777035854.98863,-0.59,-0.32,0.15,0
1777035855.0100203,-0.63,-0.12,0.46,0
1777035855.0305233,0.22,0.44,-0.27,0
1777035855.0517614,0.17,0.62,-0.53,0
1777035855.0718267,-0.24,0.65,-0.41,0
1777035855.0929892,-0.53,0.43,-0.25,0
1777035855.1136758,-0.58,-0.02,0.23,0
1777035855.1364322,-0.41,-0.03,0.01,0
1777035855.1585362,-0.30,0.11,-0.13,0
1777035855.1797411,-0.14,-0.99,0.58,0
1777035855.2001991,0.94,-0.17,-0.22,0
1777035855.2200568,0.18,-0.33,-0.17,0
1777035855.2416277,0.09,-0.32,-0.35,0
1777035855.2627351,-0.16,0.04,-0.07,0
1777035855.2847576,-0.15,0.00,-0.01,0
1777035855.3073528,-0.21,-0.13,-0.08,0
1777035855.3281996,-0.25,0.02,-0.13,0
1777035855.349854,-0.16,0.06,0.40,0
1777035855.370345,-0.03,0.30,-0.06,0
1777035855.392326,-0.07,0.33,-0.30,0
1777035855.4128404,-0.37,0.29,-0.18,0
1777035855.4337304,-0.71,-0.32,0.11,0
1777035855.455952,-0.09,-0.19,-0.09,0
1777035855.477266,0.73,-0.11,0.14,0
1777035855.4994404,0.67,-0.21,0.09,0
1777035855.5201778,0.00,-0.32,0.29,0
1777035855.5415826,-0.49,-0.18,0.07,0
1777035855.561653,-0.40,0.10,-0.42,0
1777035855.5832808,-0.16,0.22,-0.18,0
1777035855.6036031,-0.26,0.19,-0.09,0
1777035855.6253304,-0.25,0.04,0.06,0
1777035855.6466594,0.17,0.06,-0.08,0
1777035855.6681628,0.51,-0.06,-0.17,0
1777035855.6904738,0.23,-0.08,0.14,0
1777035855.7120774,0.13,-0.19,0.33,0
1777035855.732321,-0.16,-0.02,-0.01,0
1777035855.7526624,-0.20,0.26,-0.27,0
1777035855.7740672,-0.55,0.29,-0.26,0
1777035855.7951665,-0.80,0.11,-0.14,0
1777035855.8163748,-0.42,-0.10,0.24,0
1777035855.8378718,0.45,-0.05,-0.08,0
1777035855.8602371,0.49,-0.32,-0.36,0
1777035855.8807473,0.26,-0.34,0.01,0
1777035855.901888,-0.04,-0.41,0.10,0
1777035855.9223607,-0.24,0.13,-0.09,0
1777035855.944245,-0.11,0.20,-0.18,0
1777035855.9653606,-0.34,0.06,0.09,0
1777035855.9863453,-0.39,0.17,0.05,0
1777035856.008559,0.22,0.25,-0.03,0
1777035856.0292146,0.13,0.20,0.35,0
1777035856.0515926,-0.20,-0.08,0.15,0
1777035856.0718393,-0.32,-0.14,-0.01,0
1777035856.0933843,0.14,-0.21,0.00,0
1777035856.113921,0.05,-0.25,0.02,0
1777035856.1349943,0.14,-0.11,-0.10,0
1777035856.1561162,0.17,-0.08,-0.10,0
1777035856.1770835,0.05,-0.08,-0.05,0
1777035856.1992955,-0.24,-0.03,0.08,0
1777035856.2208238,-0.01,0.09,0.07,0
1777035856.2464595,-0.43,0.30,0.25,0
1777035856.2669508,-0.42,0.29,-0.13,0
1777035856.2896965,-0.47,0.16,-0.29,0
1777035856.311563,-0.38,-0.53,0.28,0
1777035856.3327184,0.21,-0.28,-0.07,0
1777035856.353915,0.53,-0.18,0.06,0
1777035856.374225,0.07,-0.22,-0.17,0
1777035856.3947654,-0.26,-0.12,0.04,0
1777035856.4162445,-0.29,-0.04,-0.12,0
1777035856.437224,-0.14,0.13,-0.04,0
1777035856.459392,-0.06,0.23,0.30,0
1777035856.4801064,-0.09,0.07,0.13,0
1777035856.5018504,-0.24,0.07,0.08,0
1777035856.522698,-0.23,0.09,0.04,0
1777035856.5444696,0.05,0.03,-0.09,0
1777035856.5655673,-0.31,-0.26,0.00,0
1777035856.5860684,-0.35,-0.17,-0.11,0
1777035856.6064515,0.23,-0.18,0.00,0
1777035856.627827,-0.04,-0.09,0.03,0
1777035856.6501064,-0.06,0.01,-0.12,0
1777035856.6694553,-0.02,0.01,-0.09,0
1777035856.6919618,-0.09,0.00,0.03,0
1777035856.7139044,-0.15,-0.04,0.10,0
1777035856.7353551,-0.05,-0.01,-0.06,0
1777035856.756661,-0.39,0.01,-0.03,0
1777035856.7769537,-0.03,0.08,-0.10,0
1777035856.7976341,0.20,0.09,-0.08,0
1777035856.8190885,0.18,-0.08,0.22,0
1777035856.8408155,-0.05,0.02,0.34,0
1777035856.8629813,-0.18,0.00,0.12,0
1777035856.8840983,-0.10,0.02,-0.17,0
1777035856.9053502,0.00,-0.16,0.06,0
1777035856.926163,0.02,-0.05,-0.05,0
1777035856.9471362,-0.26,-0.08,-0.16,0
1777035856.9684608,-0.44,-0.09,-0.17,0
1777035856.9888926,0.22,0.08,-0.06,0
1777035857.0102506,0.17,-0.12,0.21,0
1777035857.0323057,-0.06,-0.17,0.28,0
1777035857.0540237,-0.11,-0.08,0.05,0
1777035857.0746217,0.04,-0.04,-0.02,0
1777035857.095814,-0.10,-0.03,0.18,0
1777035857.1169298,0.03,-0.06,-0.11,0
1777035857.1385217,0.00,-0.02,-0.17,0
1777035857.158578,-0.30,0.06,-0.12,0
1777035857.1792762,-0.45,-0.08,-0.01,0
1777035857.2018323,-0.54,0.00,-0.09,0
1777035857.2232373,0.31,0.20,0.12,0
1777035857.2455347,0.21,0.03,0.17,0
1777035857.2665596,-0.21,-0.07,0.06,0
1777035857.2866743,0.01,-0.04,-0.01,0
1777035857.3071103,0.00,-0.07,0.09,0
1777035857.3292437,-0.14,0.00,-0.06,0
1777035857.3501782,-0.17,-0.12,0.18,0
1777035857.3701878,0.33,-0.27,-0.25,0
1777035857.3923838,0.15,-0.16,0.17,0
1777035857.4147048,-0.43,0.15,0.11,0
1777035857.43685,-0.42,0.12,-0.04,0
1777035857.4582095,-0.40,0.11,-0.36,0
1777035857.4791698,0.23,0.00,-0.17,0
1777035857.4999611,0.64,-0.17,-0.01,0
1777035857.520656,0.74,-0.26,0.22,0
1777035857.542636,0.52,-0.24,0.36,0
1777035857.5654247,-0.12,-0.10,0.33,0
1777035857.5866923,-0.55,0.08,0.39,0
1777035857.607128,-0.99,0.44,-0.24,0
1777035857.6282082,-1.51,0.35,-0.43,0
1777035857.6494322,-0.54,0.15,-0.29,0
1777035857.6699686,0.42,-0.05,0.13,0
1777035857.690533,0.71,-0.11,0.18,0
1777035857.7124455,0.71,-0.32,0.11,0
1777035857.7339013,0.52,-0.34,-0.02,0
1777035857.7558513,-0.50,-0.22,-0.07,0
1777035857.7771475,-0.44,-0.07,-0.09,0
1777035857.798524,0.11,0.00,0.02,0
1777035857.8187895,0.02,-0.05,0.17,0
1777035857.839652,0.19,-0.07,0.00,0
1777035857.8609498,0.51,-0.23,-0.14,0
1777035857.8806686,0.23,-0.28,-0.33,0
1777035857.9036512,0.71,-0.33,-0.38,0
1777035857.9249701,0.79,-0.33,-0.11,0
1777035857.9472995,0.17,-0.15,0.38,0
1777035857.9691765,-0.13,0.18,0.30,0
1777035857.9894452,-0.32,0.20,-0.18,0
1777035858.010223,-0.98,0.41,-0.17,0
1777035858.031329,-1.04,0.35,-0.08,0
1777035858.0515816,-1.87,0.26,0.18,0
1777035858.0729628,-0.62,0.00,0.06,0
1777035858.0949488,0.82,0.00,-0.12,0
1777035858.1171274,0.32,0.16,-0.26,0
1777035858.1381676,-0.17,-0.10,0.05,0
1777035858.1593964,-0.77,-0.34,0.19,0
1777035858.1797605,0.22,-0.27,0.35,0
1777035858.2002587,-0.63,-0.05,0.00,0
1777035858.2218635,-0.61,-0.33,0.01,0
1777035858.2493134,-0.04,-0.07,0.27,0
1777035858.2704062,1.18,0.01,0.28,0
1777035858.2915668,0.82,-0.14,0.34,0
1777035858.3119164,-0.42,-0.01,0.19,0
1777035858.3331192,-1.73,0.33,-1.02,0
1777035858.3552005,-1.56,0.00,-1.19,0
1777035858.3761344,-0.05,-0.45,0.11,0
1777035858.3982062,1.48,-0.46,0.23,0
1777035858.419522,2.67,-0.37,0.28,0
1777035858.440859,1.13,-0.37,-0.20,0
1777035858.4620965,-1.51,0.09,-0.25,0
1777035858.4828527,-2.91,0.10,0.45,0
1777035858.504171,-1.74,0.06,0.52,0
1777035858.5252979,1.14,0.41,0.12,0
1777035858.5471237,1.73,0.46,-0.12,0
1777035858.5694518,0.95,-0.20,0.22,0
1777035858.5905607,-0.19,-0.42,0.54,0
1777035858.611182,-1.18,-0.14,-0.19,0
1777035858.6319854,-0.56,0.18,-0.78,0
1777035858.6532605,-0.29,0.27,-0.58,0
1777035858.6737072,-0.34,0.34,-0.43,0
1777035858.6958232,-0.54,0.19,-0.04,0
1777035858.7183414,-0.22,-0.08,0.19,0
1777035858.7391403,0.03,-0.06,0.26,0
1777035858.7601366,0.09,-0.05,0.06,0
1777035858.7822485,-0.20,-0.04,0.00,0
1777035858.8029516,0.00,-0.05,0.25,0
1777035858.8246884,0.59,-0.17,0.29,0
1777035858.8452027,0.19,-0.21,0.21,0
1777035858.866559,-0.34,-0.12,0.00,0
1777035858.888019,-0.31,-0.02,-0.03,0
1777035858.9101396,0.00,0.00,-0.02,0
1777035858.9307497,0.11,-0.05,0.00,0
1777035858.9519424,-0.17,-0.08,0.07,0
1777035858.9724143,-0.69,-0.03,0.14,0
1777035858.9940915,-0.41,0.02,-0.08,0
1777035859.015105,0.23,0.24,-0.21,0
1777035859.0361495,0.26,0.12,-0.14,0
1777035859.0581598,-0.18,-0.01,-0.02,0
1777035859.0790513,-0.39,-0.02,0.03,0
1777035859.1003542,-0.14,-0.36,0.66,0
1777035859.12211,-0.34,0.24,-0.12,0
1777035859.142939,0.91,0.08,0.17,0
1777035859.163557,0.75,-0.31,0.06,0
1777035859.1848536,-0.18,-0.44,0.00,0
1777035859.2060544,-1.05,-0.24,-0.40,0
1777035859.227297,-0.52,-0.05,-0.05,0
1777035859.2485943,0.18,-0.08,0.18,0
1777035859.2701411,0.44,0.25,0.23,0
1777035859.291739,-0.06,0.19,-0.03,0
1777035859.31301,-0.51,-0.26,-0.17,0
1777035859.3335855,-0.41,-0.14,-0.06,0
1777035859.3548772,-0.19,-0.11,0.08,0
1777035859.3761225,-0.01,-0.24,0.30,0
1777035859.3980064,0.78,-0.09,0.14,0
1777035859.4202335,-0.02,0.17,-0.42,0
1777035859.4404655,-0.03,0.04,-0.47,0
1777035859.462458,-0.60,-0.14,-0.24,0
1777035859.483522,-0.19,-0.03,0.26,0
1777035859.5047667,0.13,0.05,0.07,0
1777035859.5261745,0.47,-0.13,-0.11,0
1777035859.5469751,-0.09,-0.10,-0.25,0
1777035859.5681775,-0.41,0.17,0.07,0
1777035859.5893424,-0.16,0.21,-0.01,0
1777035859.6117406,-0.01,-0.10,0.03,0
1777035859.632957,-0.29,-0.12,0.09,0
1777035859.6540754,-0.55,0.08,0.00,0
1777035859.675152,0.08,0.29,-0.27,0
1777035859.6960979,0.34,0.31,-0.24,0
1777035859.7168045,0.05,0.02,-0.04,0
1777035859.7397995,-0.10,-0.59,1.02,0
1777035859.759701,-0.39,0.13,-0.18,0
1777035859.7802877,-0.11,0.16,-0.10,0
1777035859.8028996,0.74,-0.06,0.04,0
1777035859.8249059,0.75,-0.14,0.12,0
1777035859.8449626,-0.80,-0.34,-0.18,0
1777035859.8660166,-0.59,-0.29,-0.03,0
1777035859.8863454,-0.44,-0.13,-0.18,0
1777035859.90815,0.46,0.10,0.02,0
1777035859.9290652,0.61,0.22,0.02,0
1777035859.9502013,-0.32,0.06,-0.06,0
1777035859.972926,-0.54,-0.05,0.08,0
1777035859.9938514,-0.37,0.05,0.04,0
1777035860.0152667,0.30,-0.24,0.25,0
1777035860.0360885,0.22,-0.19,-0.48,0
1777035860.0565412,-0.51,-0.18,-0.33,0
1777035860.0777578,-0.74,-0.50,0.44,0
1777035860.0994074,-0.38,-0.18,0.72,0
1777035860.120464,0.49,0.29,-0.28,0
1777035860.1418583,0.81,0.54,-0.47,0
1777035860.164039,0.13,0.71,-0.78,0
1777035860.1853642,-0.28,0.47,-0.42,0
1777035860.2057977,-0.65,-0.23,0.53,0
1777035860.2266798,-0.55,-0.33,0.58,0
1777035860.2540593,-0.19,-0.15,0.05,0
1777035860.2758515,0.04,0.16,-0.27,0
1777035860.2973506,0.13,0.15,-0.23,0
1777035860.3176746,0.08,-0.18,0.25,0
1777035860.3391695,-0.05,-0.43,0.47,0
1777035860.3605027,-0.19,-0.43,0.28,0
1777035860.3810952,0.13,0.24,-0.20,0
1777035860.4028997,-0.11,0.46,-0.27,0
1777035860.4244397,-0.20,-0.62,0.92,0
1777035860.4458315,-1.00,-0.18,-0.13,0
1777035860.467459,0.61,0.09,-0.45,0
1777035860.488039,-0.10,-0.43,-0.12,0
1777035860.508362,-0.38,-0.37,0.11,0
1777035860.5298073,-0.77,0.16,0.06,0
1777035860.551578,-0.14,0.24,0.00,0
1777035860.5741084,-0.02,0.00,0.07,0
1777035860.5943196,0.00,-0.14,0.00,0
1777035860.616954,-0.01,-0.04,-0.15,0
1777035860.637501,0.38,-0.38,0.13,0
1777035860.6590395,0.23,-0.27,-0.09,0
1777035860.6795006,-0.22,-0.14,-0.18,0
1777035860.701786,-0.30,-0.07,-0.27,0
1777035860.723001,-0.27,-0.23,0.53,0
1777035860.74337,-0.15,0.02,0.38,0
1777035860.7653809,0.06,0.42,-0.23,0
1777035860.787471,0.05,0.49,-0.51,0
1777035860.8081064,-0.23,0.23,-0.26,0
1777035860.8289814,-0.29,-0.20,0.29,0
1777035860.8499155,-0.41,-0.21,0.34,0
1777035860.8710206,-0.21,-0.25,0.16,0
1777035860.8917918,-0.10,-0.11,-0.10,0
1777035860.9137762,0.01,-0.08,-0.15,0
1777035860.9347131,-0.07,-0.07,-0.02,0
1777035860.9569485,-0.14,-0.08,0.01,0
1777035860.977747,-0.10,-0.07,-0.01,0
1777035860.9984705,-0.04,0.02,0.18,0
1777035861.0196087,0.15,-0.01,0.09,0
1777035861.0407388,-0.01,0.02,0.02,0
1777035861.0619552,-0.14,-0.03,-0.01,0
1777035861.082923,-0.19,-0.01,-0.04,0
1777035861.105053,-0.26,0.01,0.00,0
1777035861.1264734,-0.21,0.04,-0.04,0
1777035861.1476846,-0.20,0.07,0.00,0
1777035861.168715,-0.14,0.07,0.00,0
1777035861.1902313,-0.08,0.05,-0.01,0
1777035861.2109048,-0.16,0.09,-0.04,0
1777035861.2319102,-0.07,-0.03,0.10,0
1777035861.2526562,-0.10,-0.23,0.07,0
1777035861.2746816,0.05,-0.38,0.22,0
1777035861.2960517,0.20,-0.01,-0.09,0
1777035861.3178704,-0.07,0.13,-0.17,0
1777035861.3387916,-0.17,-0.02,-0.01,0
1777035861.3599944,-0.33,-0.21,0.07,0
1777035861.3802364,-0.15,-0.15,0.06,0
1777035861.4019513,0.08,-0.04,0.00,0
1777035861.4226494,-0.19,-0.10,-0.12,0
1777035861.4441266,-0.31,-0.16,0.03,0
1777035861.4659524,-0.22,-0.10,-0.07,0
1777035861.4866161,0.00,-0.20,0.31,0
1777035861.5086908,0.02,-0.41,0.40,0
1777035861.5299687,0.03,-0.20,0.10,0
1777035861.5506094,-0.04,-0.12,0.16,0
1777035861.5719712,-0.14,-0.14,0.02,0
1777035861.5932362,-0.01,-0.17,0.25,0
1777035861.6133535,-0.04,-0.06,0.06,0
1777035861.6342447,-0.19,0.07,-0.15,0
1777035861.6565242,0.12,0.16,-0.17,0
1777035861.6790807,-0.18,0.13,-0.28,0
1777035861.6999032,-0.63,0.05,-0.27,0
1777035861.7200499,-0.56,0.02,-0.14,0
1777035861.7420132,-0.35,0.08,-0.02,0
1777035861.7624133,-0.11,0.17,-0.16,0
1777035861.7834318,0.00,0.26,-0.10,0
1777035861.806024,0.23,0.24,-0.05,0
1777035861.8274355,0.33,0.29,-0.07,0
1777035861.848882,0.26,0.12,-0.07,0
1777035861.8705447,-0.02,-0.08,0.18,0
1777035861.89118,-0.09,-0.12,0.18,0
1777035861.9119668,-0.11,-0.11,0.15,0
1777035861.9324498,-0.07,-0.05,0.05,0
1777035861.9538553,0.08,-0.04,0.21,0
1777035861.975071,-0.02,-0.09,0.40,0
1777035861.995258,-0.16,-0.24,0.55,0
1777035862.017575,-0.51,-0.37,0.64,0
1777035862.038945,-0.49,-0.36,0.66,0
1777035862.0602582,-0.26,-0.25,0.86,0
1777035862.0819035,-0.02,-0.27,0.62,0
1777035862.1029077,-0.09,-0.14,0.78,0
1777035862.1241276,-0.17,-0.26,0.82,0
1777035862.1444595,-0.02,-0.33,0.88,0
1777035862.166892,0.14,-0.35,1.34,0
1777035862.1868095,0.43,-0.41,1.47,0
1777035862.2089021,0.88,-0.22,1.24,0
1777035862.2310007,1.24,-0.32,0.83,0
1777035862.2574651,0.55,-0.12,0.64,0
1777035862.280014,-0.12,0.08,0.66,0
1777035862.300513,-0.06,-0.12,0.74,0
1777035862.3223581,-0.09,-0.30,0.44,0
1777035862.3426335,0.22,-0.08,0.25,0
1777035862.3637757,0.38,0.00,-0.08,0
1777035862.3846226,0.83,0.24,-0.34,0
1777035862.405899,0.79,0.56,-0.26,0
1777035862.4281013,1.21,0.95,-0.51,0
1777035862.4488628,1.23,0.82,-0.35,0
1777035862.4700801,1.30,0.82,-0.35,0
1777035862.4921958,0.96,0.84,-0.53,0
1777035862.512498,0.37,0.89,-0.94,0
1777035862.5338233,0.34,0.83,-0.86,0
1777035862.5549197,-0.13,0.54,-0.94,0
1777035862.5756922,-0.46,0.29,-1.15,0
1777035862.59686,-0.45,0.31,-0.96,0
1777035862.6190567,-0.97,-0.10,-0.62,0
1777035862.639259,-1.14,-0.10,-0.69,0
1777035862.6619594,-2.04,-0.48,-0.75,0
1777035862.683592,-3.19,-0.84,-0.89,0
1777035862.7040827,-1.81,-0.14,-0.69,0
1777035862.7245853,0.03,-0.05,-0.95,0
1777035862.745742,-1.33,-0.93,-0.28,0
1777035862.7668133,-1.24,-0.37,-0.36,0
1777035862.7881052,-0.64,-0.12,-0.77,0
1777035862.809558,-0.51,-1.01,-0.54,0
1777035862.8319902,-0.58,-0.94,-0.34,0
1777035862.8529162,-0.14,-0.15,-0.32,0
1777035862.8742743,-0.07,-0.73,-0.17,0
1777035862.8942616,0.09,-0.63,0.01,0
1777035862.9152198,0.73,-0.01,-0.45,0
1777035862.9369955,1.16,-0.18,-0.31,0
1777035862.9577417,0.74,-0.59,0.11,0
1777035862.9800043,0.14,-0.53,0.03,0
1777035862.9999769,0.15,-0.51,-0.14,0
1777035863.022511,0.50,-0.24,-0.01,0
1777035863.0433369,-0.15,-0.10,-0.15,0
1777035863.0647964,0.19,0.10,0.04,0
1777035863.0851398,0.35,0.38,0.12,0
1777035863.1068165,0.46,0.00,0.09,0
1777035863.1271381,0.85,0.10,-0.02,0
1777035863.148893,0.91,-0.12,0.31,0
1777035863.1711347,-0.82,-0.31,-0.24,0
1777035863.191681,-1.83,-0.18,-0.04,0
1777035863.2135906,-0.59,0.11,-0.13,0
1777035863.2353692,0.33,-0.15,-0.19,0
1777035863.255775,-0.03,0.11,0.34,0
1777035863.2761905,0.05,0.30,0.34,0
1777035863.297796,0.18,0.07,0.10,0
1777035863.3185215,0.16,-0.18,0.10,0
1777035863.3399017,-0.11,-0.10,0.20,0
1777035863.3616998,-0.50,0.04,0.28,0
1777035863.3832214,-0.48,0.14,0.35,0
1777035863.4050736,-0.15,0.31,0.23,0
1777035863.4262607,-0.08,0.11,0.13,0
1777035863.4468231,0.01,0.03,0.05,0
1777035863.4682148,-0.15,0.03,-0.05,0
1777035863.4888926,-0.34,0.11,0.01,0
1777035863.5102363,-0.24,0.26,0.07,0
1777035863.5330162,0.18,0.24,-0.05,0
1777035863.5540748,0.36,0.04,-0.16,0
1777035863.5756795,-0.30,-0.08,-0.14,0
1777035863.596359,-0.22,0.03,-0.05,0
1777035863.6181366,0.19,-0.06,-0.02,0
1777035863.6386244,0.21,-0.10,-0.08,0
1777035863.6591673,-0.08,0.00,0.08,0
1777035863.6821609,-0.24,0.06,0.00,0
1777035863.7020435,0.04,0.15,0.01,0
1777035863.725011,0.13,0.19,0.05,0
1777035863.7455266,0.18,0.13,0.09,0
1777035863.767806,-0.48,-0.10,-0.12,0
1777035863.7879262,-0.44,-0.30,0.10,0
1777035863.808877,-0.83,-0.29,0.25,0
1777035863.8294027,-0.73,-0.29,0.06,0
1777035863.8508363,0.12,-0.35,0.02,0
1777035863.873038,-0.20,-0.16,-0.05,0
1777035863.893888,-0.28,-0.18,-0.08,0
1777035863.9164853,-0.46,-0.36,0.25,0
1777035863.9375498,-0.18,-0.40,0.32,0
1777035863.957877,-0.16,-0.09,-0.17,0
1777035863.9788206,0.19,-0.23,-0.23,0
1777035863.9995794,0.21,0.02,-0.11,0
1777035864.0203283,0.15,0.20,-0.18,0
1777035864.041677,0.08,0.15,-0.07,0
1777035864.063728,0.09,0.10,0.00,0
1777035864.0857778,0.38,0.13,0.05,0
1777035864.1064727,0.17,0.47,0.18,0
1777035864.127801,-0.04,0.04,-0.37,0
1777035864.1487463,0.41,-0.07,-0.11,0
1777035864.1699307,-0.24,0.25,0.10,0
1777035864.1908355,-0.51,0.03,0.02,0
1777035864.2117124,-0.49,-0.01,0.05,0
1777035864.2331986,-0.08,-0.19,-0.46,0
1777035864.2598515,-0.13,-0.75,0.12,0
1777035864.2799795,-0.76,0.18,0.18,0
1777035864.3017936,-0.63,0.00,-0.25,0
1777035864.3233001,0.00,-0.21,-0.39,0
1777035864.3439121,-0.01,0.19,0.00,0
1777035864.3666062,-0.37,0.20,0.22,0
1777035864.3893445,-0.73,0.44,0.17,0
1777035864.4095993,0.04,0.60,0.24,0
1777035864.430929,0.48,0.72,0.54,0
1777035864.452065,0.86,0.47,0.35,0
1777035864.473313,0.68,0.59,0.05,0
1777035864.4938192,-0.31,0.85,-0.79,0
1777035864.516138,-0.74,0.52,-0.61,0
1777035864.5370882,0.04,0.37,-0.17,0
1777035864.5590632,0.96,0.61,0.17,0
1777035864.5796251,0.85,0.66,-0.43,0
1777035864.6006236,1.33,0.29,-0.97,0
1777035864.621894,-0.41,-0.13,-0.42,0
1777035864.642816,-1.49,0.00,0.01,0
1777035864.6654148,-1.00,0.09,0.16,0
1777035864.6868753,0.26,0.09,-0.12,0
1777035864.7078104,0.55,-0.25,0.08,0
1777035864.729748,-0.10,-0.25,0.30,0
1777035864.7508056,0.42,-0.60,0.45,0
1777035864.770479,0.53,-1.09,0.67,0
1777035864.7923503,-0.01,-0.95,0.66,0
1777035864.8143148,-0.37,-0.87,0.52,0
1777035864.8365974,0.16,-1.22,0.29,0
1777035864.856923,0.26,-1.43,0.49,0
1777035864.8788764,-1.34,-1.48,0.86,0
1777035864.9006345,-1.70,-1.43,0.91,0
1777035864.9206026,-0.53,-1.37,0.91,0
1777035864.9418936,-0.41,-1.02,1.08,0
1777035864.9628196,-0.36,-0.65,1.26,0
1777035864.9832435,0.13,-0.62,1.00,0
1777035865.0042894,0.30,-0.52,1.61,0
1777035865.0270534,-1.47,0.44,0.30,0
1777035865.047183,-1.55,0.56,0.01,0
1777035865.069775,0.56,0.04,0.43,0
1777035865.0904408,1.04,0.12,0.35,0
1777035865.111712,-0.40,0.27,-0.66,0
1777035865.1330612,-2.00,0.61,-1.25,0
1777035865.15309,-1.12,0.17,-0.96,0
1777035865.1748257,0.05,0.06,-1.12,0
1777035865.1956732,0.39,-0.14,-1.30,0
1777035865.2175245,0.57,-0.31,-1.34,0
1777035865.2395597,0.16,0.10,-1.69,0
1777035865.261736,-1.09,0.44,-1.93,0
1777035865.2818503,-0.90,-0.69,-1.62,0
1777035865.3032985,-0.33,-0.46,-1.25,0
1777035865.324002,-0.26,-0.10,-1.02,0
1777035865.3444357,-0.16,-0.03,-0.89,0
1777035865.3664703,0.61,-0.09,-0.36,0
1777035865.3885977,0.90,-0.03,-0.51,0
1777035865.409431,-0.04,-0.45,-0.40,0
1777035865.431758,-0.10,-0.58,0.07,0
1777035865.4524024,-0.02,0.32,0.60,0
1777035865.473711,0.42,0.25,0.02,0
1777035865.4946997,0.60,-0.40,0.16,0
1777035865.5156193,0.79,-0.72,0.30,0
1777035865.5377407,0.13,-0.62,0.46,0
1777035865.5580676,-0.69,-0.23,0.63,0
1777035865.5800855,-0.61,0.03,0.65,0
1777035865.6019328,-0.26,-0.23,0.66,0
1777035865.6228964,0.13,-0.41,1.05,0
1777035865.6433713,0.15,-0.37,1.05,0
1777035865.6647906,0.16,-0.07,1.15,0
1777035865.6853514,-0.10,0.09,0.72,0
1777035865.7059836,-0.04,-0.06,0.47,0
1777035865.7290237,-0.53,-0.10,0.53,0
1777035865.7498362,-0.69,-0.02,0.66,0
1777035865.7718437,-0.01,0.16,0.74,0
1777035865.792983,0.07,0.22,0.27,0
1777035865.813824,-0.21,0.07,-0.13,0
1777035865.8353567,0.06,0.08,-0.08,0
1777035865.8552203,0.14,0.18,-0.04,0
1777035865.8764606,0.50,0.30,0.12,0
1777035865.897551,0.34,0.18,-0.02,0
1777035865.9197912,-0.04,0.25,-0.28,0
1777035865.942117,0.12,0.22,-0.39,0
1777035865.9633782,0.42,0.39,-0.58,0
1777035865.9838593,-0.42,0.50,0.08,0
1777035866.0041077,-0.40,0.63,-0.22,0
1777035866.0256925,-0.32,0.76,-0.76,0
1777035866.0462062,0.02,0.67,-0.48,0
1777035866.067892,0.50,0.66,-0.23,0
1777035866.0890894,0.09,0.56,-0.15,0
1777035866.1105974,-0.15,0.39,0.06,0
1777035866.132473,-0.21,0.36,-0.05,0
1777035866.1534162,-0.08,0.22,0.02,0
1777035866.1748457,-0.12,0.21,0.10,0
1777035866.1953416,-0.26,0.19,0.08,0
1777035866.2165704,-0.47,-0.03,0.04,0
1777035866.2378337,-0.18,-0.07,-0.06,0
1777035866.2643678,0.23,-0.01,-0.12,0
1777035866.2852044,-0.05,0.00,-0.01,0
1777035866.3061316,-0.28,-0.02,0.02,0
1777035866.3267758,-0.07,0.00,0.11,0
1777035866.3474052,0.06,0.00,0.00,0
1777035866.3689656,-0.10,0.00,-0.08,0
1777035866.390882,-0.13,0.19,-0.40,0
1777035866.4116893,-0.18,0.13,-0.23,0
1777035866.4336226,-0.16,0.10,-0.03,0
