zaman,ivme_x,ivme_y,ivme_z,etiket
1777036198.8648043,2.22,-0.55,1.01,2
1777036198.886747,0.03,0.48,-0.30,2
1777036198.907132,-3.24,3.25,-3.60,2
1777036198.929479,-3.24,4.15,-3.20,2
1777036198.9510958,-0.70,1.32,-0.47,2
1777036198.9722211,0.44,-0.88,1.34,2
1777036198.9935362,0.85,-0.59,1.78,2
1777036199.0148516,0.76,0.99,-1.50,2
1777036199.0357096,-1.38,2.79,-3.21,2
1777036199.0566218,-3.34,3.33,-2.13,2
1777036199.0786543,-2.53,1.46,-0.31,2
1777036199.1002865,0.50,-0.57,0.60,2
1777036199.1214514,0.82,0.41,0.24,2
1777036199.1423087,0.10,1.84,-1.55,2
1777036199.1636264,-2.58,3.63,-2.17,2
1777036199.1839783,-2.89,2.86,-0.76,2
1777036199.1976511,-0.20,0.28,0.07,2
1777036199.2270029,0.13,-0.13,0.49,2
1777036199.2484696,0.72,0.38,0.17,2
1777036199.269223,-0.11,1.71,-1.10,2
1777036199.291595,-1.93,2.24,-1.91,2
1777036199.3121567,-2.20,1.44,-0.61,2
1777036199.3331985,0.26,-0.30,0.08,2
1777036199.354247,0.97,-0.30,0.23,2
1777036199.375375,0.19,1.44,-0.55,2
1777036199.396705,-1.11,2.36,-1.42,2
1777036199.4174743,-3.35,2.14,-1.38,2
1777036199.4388382,-3.18,1.74,-0.64,2
1777036199.4654796,0.55,0.69,0.26,2
1777036199.48683,1.81,0.54,-0.25,2
1777036199.5077217,1.36,1.39,-1.09,2
1777036199.5296013,-2.59,2.60,-2.06,2
1777036199.5515873,-3.60,2.74,-1.26,2
1777036199.5728533,-1.49,0.55,-0.04,2
1777036199.5937119,0.02,-0.21,0.67,2
1777036199.614409,0.83,0.49,-0.04,2
1777036199.6352322,-0.70,1.82,-1.56,2
1777036199.656781,-2.00,2.37,-2.41,2
1777036199.6771054,-1.76,1.73,-1.31,2
1777036199.6994805,-0.80,0.48,-0.70,2
1777036199.720731,-0.50,0.75,0.40,2
1777036199.7419095,-0.38,1.25,0.22,2
1777036199.763536,-0.64,1.94,-0.65,2
1777036199.7842727,-1.04,1.37,-1.29,2
1777036199.8055437,-0.72,1.04,-1.05,2
1777036199.825249,-1.05,1.20,-0.36,2
1777036199.8479218,-0.73,1.14,-0.51,2
1777036199.868527,-1.20,1.16,-1.14,2
1777036199.890098,-1.02,1.68,-1.35,2
1777036199.911529,-0.84,1.57,-0.35,2
1777036199.9333766,-1.01,0.91,0.29,2
1777036199.9542336,-0.11,0.20,0.99,2
1777036199.9751377,-0.11,1.96,-1.43,2
1777036199.9969838,-0.94,2.72,-2.61,2
1777036200.017027,-2.36,2.53,-2.58,2
1777036200.0386834,-2.60,1.59,-1.07,2
1777036200.059423,-0.02,-0.05,0.71,2
1777036200.0813572,1.16,-0.18,1.17,2
1777036200.1033413,0.57,0.78,0.00,2
1777036200.1248786,-0.98,1.23,-1.42,2
1777036200.1456583,-1.79,1.59,-2.02,2
1777036200.1662533,-1.35,1.25,-0.66,2
1777036200.187215,-0.69,0.89,-0.20,2
1777036200.208052,-0.31,1.00,0.18,2
1777036200.2297873,-0.16,1.08,-0.93,2
1777036200.2512727,-0.76,1.46,-1.53,2
1777036200.2725267,-1.68,1.46,-1.40,2
1777036200.294443,-1.21,0.95,-1.37,2
1777036200.3153632,-0.23,0.98,-0.78,2
1777036200.3354356,-1.90,0.35,1.04,2
1777036200.3575237,-1.23,0.21,0.54,2
1777036200.3785617,0.20,2.34,-2.29,2
1777036200.39969,-0.08,3.34,-3.51,2
1777036200.420494,-1.85,1.73,-1.19,2
1777036200.4419005,-1.45,0.12,0.17,2
1777036200.4629328,0.00,-0.66,0.97,2
1777036200.4852054,1.13,-0.22,0.53,2
1777036200.5069907,-1.52,2.28,-1.40,2
1777036200.5273135,-3.87,1.93,-0.92,2
1777036200.5481586,-2.88,1.00,-0.35,2
1777036200.5697927,-0.11,0.99,-0.51,2
1777036200.5903642,0.07,1.61,-0.45,2
1777036200.6113539,-0.40,1.62,-1.27,2
1777036200.6334946,-1.59,1.29,-0.23,2
1777036200.6548882,-1.19,0.68,0.12,2
1777036200.6767423,-0.26,0.66,-0.02,2
1777036200.697602,-0.70,1.40,-0.13,2
1777036200.7177444,-2.54,1.62,-0.66,2
1777036200.7395072,-2.66,1.74,-1.61,2
1777036200.7604585,0.06,1.24,-0.99,2
1777036200.7824142,1.88,0.56,-0.99,2
1777036200.8043346,0.78,0.57,-0.32,2
1777036200.825369,-1.17,1.13,-0.53,2
1777036200.8478622,-3.02,1.78,-0.88,2
1777036200.867755,-1.69,1.50,-0.56,2
1777036200.8890817,-0.10,1.21,-0.66,2
1777036200.9107363,0.25,0.93,-0.78,2
1777036200.9313302,0.01,0.95,-1.36,2
1777036200.9528654,-0.55,1.30,-1.22,2
1777036200.9751642,-0.97,0.75,-0.21,2
1777036200.9976027,-0.75,0.59,0.01,2
1777036201.017987,-0.36,0.75,-0.22,2
1777036201.0394592,-0.82,1.38,-0.90,2
1777036201.0604608,-1.33,1.70,-1.69,2
1777036201.080835,-0.72,1.85,-2.04,2
1777036201.1034775,-0.22,1.61,-1.76,2
1777036201.1202397,-0.53,0.49,-0.32,2
1777036201.145465,-0.37,0.10,0.19,2
1777036201.1659422,-0.11,0.36,0.59,2
1777036201.1880019,-0.78,1.19,-0.02,2
1777036201.2093709,-2.07,1.66,-1.15,2
1777036201.2302449,-1.06,1.62,-1.53,2
1777036201.2518227,-0.04,1.44,-1.44,2
1777036201.2719128,-0.71,2.32,-2.33,2
1777036201.2941713,-1.90,2.52,-1.54,2
1777036201.31509,-1.02,1.08,0.06,2
1777036201.3373644,0.67,-0.06,0.79,2
1777036201.3596919,0.73,-0.54,2.06,2
1777036201.3804898,-1.76,0.49,0.90,2
1777036201.4004834,-2.37,1.62,-0.49,2
1777036201.4220674,-2.12,2.57,-3.00,2
1777036201.4437,-1.67,2.72,-3.59,2
1777036201.4696686,0.13,2.10,-3.11,2
1777036201.4903848,-1.21,1.20,-0.32,2
1777036201.5111582,-1.12,0.51,0.77,2
1777036201.532186,-0.93,0.47,0.51,2
1777036201.552907,-1.27,1.05,0.27,2
1777036201.5745053,-0.60,1.21,-0.58,2
1777036201.5961523,-0.83,1.24,-1.05,2
1777036201.6171799,-1.41,1.55,-1.02,2
1777036201.6394637,-1.43,1.60,-0.97,2
1777036201.660822,0.08,1.56,-0.77,2
1777036201.6811361,0.17,1.43,-0.43,2
1777036201.7017643,-0.59,1.39,-0.18,2
1777036201.7235026,-1.43,1.54,-0.05,2
1777036201.745093,-1.14,1.87,-0.45,2
1777036201.7650757,-0.60,1.74,-0.61,2
1777036201.7867925,-0.46,1.17,-0.17,2
1777036201.8093472,-0.50,0.92,-0.20,2
1777036201.830317,-1.51,1.47,-1.13,2
1777036201.8516445,-2.22,2.33,-1.93,2
1777036201.8719282,-2.77,1.83,-1.63,2
1777036201.8930566,-0.85,0.24,0.18,2
1777036201.9134011,1.91,-1.40,1.07,2
1777036201.9366884,1.84,-0.34,-0.08,2
1777036201.9581368,-1.60,2.56,-2.40,2
1777036201.9792275,-3.92,3.12,-1.40,2
1777036202.001593,-1.90,1.71,-0.19,2
1777036202.0203462,0.80,-0.58,1.98,2
1777036202.0425286,0.37,-0.19,1.25,2
1777036202.0628638,-0.11,1.65,-1.13,2
1777036202.0838702,-2.27,2.60,-2.88,2
1777036202.1061194,-2.68,2.46,-2.25,2
1777036202.125279,-1.05,1.08,-1.04,2
1777036202.1482363,-0.65,0.61,-0.07,2
1777036202.1692765,0.08,0.58,0.05,2
1777036202.191406,-0.02,1.26,-0.17,2
1777036202.2128825,-1.56,1.50,-0.79,2
1777036202.2331765,-0.81,1.08,-0.82,2
1777036202.254406,-0.46,1.29,-0.94,2
1777036202.2752514,-0.97,1.55,-0.85,2
1777036202.2970996,-1.15,1.45,-1.11,2
1777036202.318294,-1.23,1.33,-0.83,2
1777036202.3403459,-1.06,1.06,-0.68,2
1777036202.3616927,-0.09,0.96,-0.21,2
1777036202.382744,-0.53,1.06,-0.59,2
1777036202.403872,-1.22,1.15,-0.97,2
1777036202.4251404,-1.21,0.77,-0.62,2
1777036202.4469934,-0.28,0.72,-0.48,2
1777036202.467252,-0.31,1.39,-0.90,2
1777036202.489477,-1.52,1.81,-1.71,2
1777036202.5116086,-1.94,1.46,-1.61,2
1777036202.5328932,-0.03,0.98,-0.45,2
1777036202.5531726,-0.39,0.45,-0.31,2
1777036202.5748358,-0.73,-0.28,0.38,2
1777036202.5957494,0.18,-0.11,-0.11,2
1777036202.615584,-2.13,1.87,-1.20,2
1777036202.638296,-3.20,2.91,-1.62,2
1777036202.6604345,-1.26,1.77,-1.48,2
1777036202.6810644,-0.08,0.92,0.03,2
1777036202.7028425,-0.41,0.77,0.77,2
1777036202.7244964,-1.47,1.32,-0.38,2
1777036202.7457194,-1.13,1.65,-1.22,2
1777036202.7657466,0.20,1.56,-1.36,2
1777036202.7877188,0.32,0.93,-1.03,2
1777036202.8090866,-0.64,0.26,-0.26,2
1777036202.830147,-0.98,0.34,-0.35,2
1777036202.8520992,-1.02,1.03,-0.55,2
1777036202.8731666,-1.68,1.60,-1.26,2
1777036202.8936996,-1.51,0.95,-0.61,2
1777036202.9152362,-0.17,0.15,-0.84,2
1777036202.9363139,0.28,0.19,-0.82,2
1777036202.9569244,-0.18,0.64,-1.33,2
1777036202.978328,-1.18,1.50,-1.70,2
1777036203.0005007,-1.54,1.55,-1.34,2
1777036203.0207598,-0.87,1.11,-0.83,2
1777036203.0431879,-0.02,1.14,-1.56,2
1777036203.0647795,-0.68,0.47,0.06,2
1777036203.0851264,-1.58,0.70,-0.80,2
1777036203.1058779,-1.27,2.26,-1.23,2
1777036203.1272156,-0.47,2.23,-0.14,2
1777036203.148713,-1.18,0.56,1.25,2
1777036203.169093,-0.77,-1.04,0.39,2
1777036203.1913636,-0.82,-0.29,0.38,2
1777036203.213291,-0.56,1.69,-2.75,2
1777036203.2353146,-1.28,2.81,-3.13,2
1777036203.255241,-3.76,1.51,0.98,2
1777036203.2756693,0.07,-0.63,0.16,2
1777036203.2967768,2.34,-0.43,-0.16,2
1777036203.3181725,0.32,0.57,-0.81,2
1777036203.3403246,-1.37,1.13,-1.03,2
1777036203.3628905,-2.27,1.74,-0.31,2
1777036203.3833745,-3.47,0.81,0.52,2
1777036203.4049714,-2.15,-0.12,-0.12,2
1777036203.4260924,-0.28,1.77,-1.48,2
1777036203.4470935,0.19,1.91,-0.91,2
1777036203.4703312,-1.77,0.39,0.00,2
1777036203.4955597,-2.19,-0.44,0.41,2
1777036203.5162196,-0.31,0.68,-1.42,2
1777036203.536854,-2.54,1.09,-0.06,2
1777036203.558478,-2.87,0.16,0.02,2
1777036203.5789168,-0.14,0.28,1.72,2
1777036203.6006153,1.16,0.13,1.32,2
1777036203.6222453,0.33,-0.02,0.22,2
1777036203.6440682,-1.96,0.24,0.09,2
1777036203.6656456,-3.39,1.71,-1.23,2
1777036203.686875,-4.07,1.90,0.20,2
1777036203.7084968,-2.08,0.22,0.68,2
1777036203.729442,1.04,-1.57,0.63,2
1777036203.7509365,1.13,-1.14,-0.13,2
1777036203.7704902,-1.60,0.56,-0.11,2
1777036203.7929094,-2.50,1.81,-1.63,2
1777036203.815346,-3.36,2.34,-1.22,2
1777036203.8369043,-2.21,0.14,-0.21,2
1777036203.8572452,0.06,-1.11,0.05,2
1777036203.8783884,0.80,-0.64,-0.16,2
1777036203.8987942,0.61,0.15,0.05,2
1777036203.919841,-2.31,0.40,-0.43,2
1777036203.9421766,-4.91,-0.14,0.79,2
1777036203.964506,-4.32,-0.68,0.62,2
1777036203.9847558,-1.27,-0.34,-0.70,2
1777036204.006215,0.44,0.44,-0.70,2
1777036204.0269277,-0.21,1.37,-0.88,2
1777036204.0468864,-2.26,1.26,0.00,2
1777036204.0689075,-1.16,0.39,-0.03,2
1777036204.0906987,-0.51,-0.37,-0.57,2
1777036204.111351,-0.36,0.26,-0.58,2
1777036204.1322474,-1.45,1.39,-0.40,2
1777036204.153744,-2.25,1.27,-0.13,2
1777036204.1754904,-1.74,-0.24,-0.22,2
1777036204.1968834,-1.36,-0.46,-0.96,2
1777036204.2183282,0.03,0.18,0.40,2
1777036204.2387009,0.57,0.28,-0.15,2
1777036204.2598574,-1.37,0.31,0.30,2
1777036204.2811704,-2.87,-0.87,-0.44,2
1777036204.3030038,-2.51,-0.58,-0.92,2
1777036204.3241992,-2.09,-0.44,-0.74,2
1777036204.3455436,-2.02,-1.18,-0.35,2
1777036204.3676822,-2.42,-0.74,0.25,2
1777036204.3889036,-1.36,0.32,-0.27,2
1777036204.4095213,-1.08,-0.48,0.01,2
1777036204.4314811,-2.08,-1.54,0.50,2
1777036204.4520338,-2.40,-1.06,0.49,2
1777036204.4733443,-1.76,0.48,0.18,2
1777036204.495268,-1.18,0.85,-0.17,2
1777036204.5169768,-0.93,0.39,-0.72,2
1777036204.5389073,-1.94,0.29,-0.07,2
1777036204.5586934,-1.27,0.15,0.32,2
1777036204.579976,-0.46,-0.58,0.80,2
1777036204.601206,-0.53,-0.32,0.03,2
1777036204.6221485,-1.63,-0.17,0.03,2
1777036204.6434455,-1.38,0.00,-0.89,2
1777036204.6656544,-0.33,1.06,-0.80,2
1777036204.685487,-1.46,0.76,-0.20,2
1777036204.7073786,-2.11,-0.06,-0.04,2
1777036204.7284997,-2.65,-0.17,-0.55,2
1777036204.7501495,-1.53,-0.24,-0.50,2
1777036204.7705986,-2.07,0.18,-0.75,2
1777036204.7917306,-1.23,0.45,-0.42,2
1777036204.8124576,0.18,0.07,-0.45,2
1777036204.833569,1.62,-0.95,1.25,2
1777036204.8556705,-0.19,-0.38,1.40,2
1777036204.8770022,-1.84,0.68,0.80,2
1777036204.898277,-2.13,0.51,0.25,2
1777036204.9203808,-2.34,-0.44,-0.39,2
1777036204.9413395,-1.54,-0.21,-1.01,2
1777036204.9615731,-0.15,0.70,-0.05,2
1777036204.9834402,-1.68,0.58,0.31,2
1777036205.0046973,-1.94,-0.17,-0.60,2
1777036205.02512,-0.96,0.18,-0.87,2
1777036205.0467148,-1.24,0.49,0.01,2
1777036205.0688713,-3.48,0.00,-0.73,2
1777036205.0900779,-2.36,0.39,-0.44,2
1777036205.1114404,0.00,-0.16,0.00,2
1777036205.1323278,-0.85,-0.38,-0.08,2
1777036205.1525025,-1.53,0.66,0.18,2
1777036205.1741335,-0.12,-0.38,-0.44,2
1777036205.1951745,-0.50,-0.81,-0.60,2
1777036205.2182019,-2.09,0.37,-0.13,2
1777036205.2390454,-2.59,0.66,0.01,2
1777036205.2608595,-1.25,0.00,-0.87,2
1777036205.2821429,-0.30,0.79,0.56,2
1777036205.3026652,-1.70,-0.38,-0.25,2
1777036205.324112,-3.17,-1.01,-1.52,2
1777036205.345786,-3.52,-0.18,-1.35,2
1777036205.3678389,-1.22,1.01,0.57,2
1777036205.3901615,1.58,0.99,0.58,2
1777036205.4106026,1.16,-0.10,-0.62,2
1777036205.432169,-2.42,0.14,-1.01,2
1777036205.451813,-3.21,0.24,-0.32,2
1777036205.476906,-1.05,0.10,-0.38,2
1777036205.4998071,-0.08,0.26,0.14,2
1777036205.5206108,-0.97,0.40,-0.13,2
1777036205.5437682,-1.97,-0.42,-1.21,2
1777036205.5638292,-2.77,-0.63,-0.83,2
1777036205.5848873,-2.61,0.27,-0.23,2
1777036205.606964,-0.44,1.26,0.39,2
1777036205.6271298,1.09,0.73,-0.53,2
1777036205.649777,-0.75,-0.28,-0.38,2
1777036205.672121,-2.69,-0.08,-0.56,2
1777036205.692258,-3.94,0.51,-0.28,2
1777036205.7133207,-1.88,0.56,0.32,2
1777036205.734716,2.24,-0.42,0.27,2
1777036205.754865,0.40,-0.61,-0.88,2
1777036205.775453,-3.43,-0.17,-1.25,2
1777036205.798294,-6.42,-0.29,-0.92,2
1777036205.8208342,-4.46,-0.12,-0.78,2
1777036205.8411407,1.81,1.37,0.70,2
1777036205.8628535,3.66,1.62,0.77,2
1777036205.8842678,0.81,0.00,0.14,2
1777036205.9038491,-4.29,-0.91,-0.97,2
1777036205.9250653,-4.69,-0.96,-1.26,2
1777036205.946944,-3.29,-0.42,-1.28,2
1777036205.9668722,-0.63,0.58,-0.27,2
1777036205.9888635,1.63,2.48,0.79,2
1777036206.0102994,0.45,1.59,0.69,2
1777036206.0306773,-3.01,-1.22,-0.93,2
1777036206.0536547,-4.19,-1.19,-1.45,2
1777036206.0747106,-1.73,0.65,0.08,2
1777036206.0957623,2.34,1.05,0.58,2
1777036206.1155276,2.06,0.80,-0.23,2
1777036206.1375153,-2.59,-0.56,-1.08,2
1777036206.159243,-5.59,-0.54,-0.87,2
1777036206.179609,-4.90,0.24,-0.77,2
1777036206.2019136,-1.35,0.73,0.57,2
1777036206.2244995,3.11,0.08,0.03,2
1777036206.244459,-1.12,-0.20,-0.81,2
1777036206.2661583,-4.26,-0.20,-1.17,2
1777036206.2873404,-5.09,0.40,-0.57,2
1777036206.3091977,-3.31,0.36,-0.28,2
1777036206.3290539,1.24,0.18,0.24,2
1777036206.3512049,2.49,0.79,-0.24,2
1777036206.3732603,0.42,1.24,0.59,2
1777036206.3947892,-4.71,-1.33,-0.81,2
1777036206.4158041,-3.96,-1.32,-0.89,2
1777036206.4360924,-1.29,0.88,0.14,2
1777036206.4575288,1.49,0.68,0.01,2
1777036206.478859,1.01,0.03,-0.73,2
1777036206.499263,-3.96,0.34,-1.02,2
1777036206.522547,-5.67,0.79,-0.68,2
1777036206.542704,-1.47,0.81,0.44,2
1777036206.5651906,1.81,-0.26,0.40,2
1777036206.5855966,0.28,-1.34,-0.96,2
1777036206.6074722,-4.11,0.73,-0.51,2
1777036206.6273334,-4.30,1.35,-0.30,2
1777036206.6491432,-1.90,0.64,-0.15,2
1777036206.6705189,-0.22,-0.57,-0.36,2
1777036206.6921005,0.95,-0.24,-0.71,2
1777036206.7141936,-0.25,0.34,-0.28,2
1777036206.7354262,-3.11,0.30,-0.36,2
1777036206.756024,-2.88,0.58,0.26,2
1777036206.7771392,-1.65,-0.04,-0.09,2
1777036206.79823,0.81,-0.62,-0.16,2
1777036206.8189788,1.61,-0.04,-0.52,2
1777036206.840215,0.22,0.62,-0.08,2
1777036206.8625166,-2.88,0.16,-0.07,2
1777036206.8831947,-5.01,-0.54,-1.25,2
1777036206.9052703,-3.60,-0.31,-1.41,2
1777036206.9255543,-0.20,0.79,0.27,2
1777036206.9473286,1.15,1.01,-0.15,2
1777036206.968427,-1.53,0.43,-0.16,2
1777036206.9890323,-5.10,-1.58,-0.85,2
1777036207.010608,-4.29,-1.44,-1.12,2
1777036207.0313306,0.58,1.41,0.18,2
1777036207.0524342,2.38,1.48,0.35,2
1777036207.0749207,0.47,0.63,-0.01,2
1777036207.0967152,-2.89,0.44,-0.16,2
1777036207.1182058,-5.29,-1.42,-1.16,2
1777036207.1383915,-1.80,-0.06,-0.57,2
1777036207.158705,0.95,1.06,-0.04,2
1777036207.1799269,2.20,1.48,0.41,2
1777036207.2010207,1.19,0.57,0.30,2
1777036207.223229,-3.00,-0.75,-0.81,2
1777036207.2441814,-5.36,-0.97,-1.21,2
1777036207.266033,-3.74,-0.89,-0.89,2
1777036207.286871,0.69,0.65,0.01,2
1777036207.3081758,0.58,1.42,0.02,2
1777036207.3290324,-1.58,0.65,-0.12,2
1777036207.3501015,-2.06,0.05,-0.37,2
1777036207.3707876,-3.41,-0.07,-0.40,2
1777036207.392624,-2.69,-0.20,-0.68,2
1777036207.4150915,-1.13,-0.08,-0.64,2
1777036207.435185,-0.32,0.23,-0.10,2
1777036207.4571724,-0.62,0.00,-0.01,2
1777036207.4836016,-1.76,0.14,-0.17,2
1777036207.5060275,-2.00,-0.46,-0.10,2
1777036207.5268123,-1.81,-0.61,-0.21,2
1777036207.547915,-1.52,0.09,-0.27,2
1777036207.5692544,-0.69,1.08,0.02,2
1777036207.5899684,-0.78,0.15,-0.29,2
1777036207.6109536,-2.11,0.10,-0.43,2
1777036207.6324399,-2.26,0.91,-0.64,2
1777036207.6541567,-1.70,1.27,-0.57,2
1777036207.6754408,-0.99,0.63,-0.31,2
1777036207.6989648,-1.21,-0.37,-0.31,2
1777036207.7192476,-1.93,-0.29,-0.42,2
1777036207.7388163,-1.71,0.70,-0.42,2
1777036207.7598643,-1.17,0.50,-0.11,2
1777036207.781034,-1.10,-0.29,0.06,2
1777036207.8022454,-1.50,-1.28,-0.32,2
1777036207.8238683,-2.19,-0.45,-0.43,2
1777036207.8446465,-1.63,1.10,-0.32,2
1777036207.8667085,-0.42,0.59,-0.11,2
1777036207.8868587,-0.58,-0.13,-0.14,2
1777036207.9086907,-2.07,0.19,-0.51,2
1777036207.9314635,-3.05,0.34,-0.30,2
1777036207.951793,-0.61,-0.35,-0.16,2
1777036207.9718263,-0.24,-0.07,-0.33,2
1777036207.9871314,-1.30,0.26,-0.03,2
1777036208.015226,-2.20,0.27,-0.31,2
1777036208.0355837,-2.43,0.60,-0.43,2
1777036208.0587332,-1.45,0.61,-0.08,2
1777036208.0820148,-0.72,-0.09,-0.26,2
1777036208.1005101,-1.08,-0.13,-0.47,2
1777036208.120838,-1.33,0.12,-0.43,2
1777036208.1418405,-2.60,0.60,-0.21,2
1777036208.1640818,-2.72,0.36,-0.41,2
1777036208.1845405,-0.82,-0.26,-0.49,2
1777036208.2066474,-0.42,-0.09,-0.42,2
1777036208.2290235,-1.48,-0.13,-0.38,2
1777036208.2500231,-1.65,1.07,-0.13,2
1777036208.2701128,-1.35,1.24,0.12,2
1777036208.2910144,-1.02,-0.93,-0.19,2
1777036208.3341343,-1.61,-0.51,-0.60,2
1777036208.3998976,-1.77,0.62,-0.31,2
1777036208.4019008,-1.53,0.78,-0.13,2
1777036208.4034467,-1.63,-0.46,-0.04,2
1777036208.4044461,-1.59,-0.23,-0.66,2
1777036208.4339488,-1.42,0.41,-0.31,2
1777036208.4414973,-0.98,0.54,-0.50,2
1777036208.463208,-1.85,0.79,0.04,2
1777036208.4818444,-2.04,-0.18,-0.57,2
1777036208.5045314,-1.88,0.26,-0.72,2
1777036208.5249503,-1.53,0.55,-0.27,2
1777036208.5463052,-0.30,-0.14,0.05,2
1777036208.5676754,-0.54,-0.30,-0.53,2
1777036208.5890462,-2.14,0.30,-0.74,2
1777036208.6099725,-2.75,0.77,-0.68,2
1777036208.6337402,-3.17,0.48,-0.06,2
1777036208.6529257,-0.05,-0.04,-0.03,2
1777036208.673833,0.86,0.42,-0.07,2
1777036208.694739,-0.39,-0.18,-0.52,2
1777036208.717098,-1.73,-0.26,-0.65,2
1777036208.7353415,-3.68,0.29,-0.45,2
1777036208.7578602,-3.56,0.42,-0.42,2
1777036208.782562,-0.25,0.39,0.40,2
1777036208.8015435,1.22,0.12,0.02,2
1777036208.8225298,-1.07,0.24,-0.93,2
1777036208.8431594,-5.04,0.24,-0.85,2
1777036208.8652108,-5.14,-0.01,-0.78,2
1777036208.885357,-1.36,0.52,0.57,2
1777036208.907259,1.15,0.38,0.33,2
1777036208.9290264,1.86,-0.08,-0.24,2
1777036208.9492152,-0.20,0.00,-0.63,2
1777036208.971213,-3.55,0.46,-0.70,2
1777036208.9923449,-4.43,0.15,-0.45,2
1777036209.0149722,-1.04,0.26,0.38,2
1777036209.0344932,1.47,0.17,-0.11,2
1777036209.054829,0.88,0.02,-0.54,2
1777036209.0760899,-2.96,-0.01,-0.94,2
1777036209.0977244,-4.72,0.37,-0.87,2
1777036209.1194587,-4.02,0.31,-0.62,2
1777036209.1405172,0.18,0.31,0.60,2
1777036209.162883,1.46,0.00,-0.03,2
1777036209.1840038,0.64,0.60,-0.54,2
1777036209.2038136,-3.22,0.31,-0.53,2
1777036209.220581,-4.61,-0.23,-0.83,2
1777036209.246849,-2.92,-0.28,-0.11,2
1777036209.267918,0.24,-0.01,0.38,2
1777036209.288985,1.80,0.97,-0.27,2
1777036209.3101432,0.79,0.90,-0.10,2
1777036209.331531,-1.70,0.15,-0.75,2
1777036209.353713,-3.34,-0.23,-0.62,2
1777036209.3739276,-4.90,-0.56,-0.78,2
1777036209.3952494,0.35,1.07,0.22,2
1777036209.4155848,1.72,1.09,-0.13,2
1777036209.4369304,-0.35,-0.16,-0.52,2
1777036209.458994,-3.78,-0.02,-1.01,2
1777036209.4851356,-3.18,0.20,0.03,2
1777036209.505227,0.35,-0.25,-0.48,2
1777036209.527028,-0.14,0.65,-0.33,2
1777036209.5488856,-1.71,0.44,0.28,2
1777036209.5700068,-1.59,-0.45,-0.25,2
1777036209.5914164,-1.91,-0.35,-0.96,2
1777036209.6151116,-2.13,0.30,-0.51,2
1777036209.6342041,-1.08,0.28,0.09,2
1777036209.6551967,-0.59,0.62,-0.29,2
1777036209.7308838,-2.17,0.17,-0.55,2
1777036209.741025,-3.70,-0.07,-0.54,2
1777036209.7521138,-1.94,0.07,-0.23,2
1777036209.7571123,0.29,0.39,-0.01,2
1777036209.7718136,-0.28,-0.14,-0.32,2
1777036209.7843733,-2.74,0.68,-0.53,2
1777036209.813212,-3.02,1.50,0.06,2
1777036209.8255804,-0.21,-0.39,-0.28,2
1777036209.8525615,0.57,0.16,-0.38,2
1777036209.868025,-1.41,0.39,-0.44,2
1777036209.8889203,-3.93,0.16,-0.75,2
1777036209.9091084,-3.33,0.32,-0.70,2
1777036209.931137,-1.16,0.07,-0.13,2
1777036209.9527812,0.00,-0.26,-0.15,2
1777036209.9741182,0.00,0.49,-0.10,2
1777036209.9967704,-1.84,0.48,-0.16,2
1777036210.0159886,-3.53,0.10,-0.71,2
1777036210.0371296,-2.96,0.00,-0.54,2
1777036210.0584996,-1.81,0.18,-0.28,2
1777036210.0794322,0.80,0.46,-0.02,2
1777036210.1052139,0.11,0.67,-0.16,2
1777036210.1220975,-1.57,0.22,-0.43,2
1777036210.1432185,-3.14,0.27,-0.39,2
1777036210.1729865,-2.70,0.09,-0.56,2
1777036210.1942337,-1.57,0.03,-0.37,2
1777036210.208512,-0.26,-0.02,-0.19,2
1777036210.2288158,-0.94,-0.06,-0.51,2
1777036210.2531445,-2.51,0.66,-0.61,2
1777036210.2710416,-2.75,0.95,-0.33,2
1777036210.2904124,-1.43,0.20,-0.01,2
1777036210.3133395,-0.62,-0.09,-0.41,2
1777036210.3351064,-0.52,0.39,-0.51,2
1777036210.357131,-1.76,0.42,-0.28,2
1777036210.3774245,-3.24,0.04,-0.57,2
1777036210.3980098,-1.82,-0.01,-0.59,2
1777036210.4184299,-0.94,0.35,0.09,2
1777036210.4400737,0.43,0.37,0.20,2
1777036210.4621391,0.31,0.48,-0.25,2
1777036210.4827769,-1.49,0.41,-0.28,2
1777036210.4967031,-3.26,0.19,-0.32,2
1777036210.5201497,-3.63,-0.36,-0.97,2
1777036210.547408,-2.69,-0.02,-0.81,2
1777036210.5686913,-0.42,-0.06,-0.23,2
1777036210.5887551,0.05,0.80,-0.22,2
1777036210.6096373,-0.53,1.08,0.02,2
1777036210.6309626,-1.95,0.36,0.04,2
1777036210.6512954,-3.09,-0.06,-0.50,2
1777036210.6735237,-3.27,-0.54,-0.90,2
1777036210.6952496,-2.34,0.10,-0.49,2
1777036210.7166727,0.46,0.67,0.08,2
1777036210.7379963,0.66,0.76,-0.21,2
1777036210.758654,-1.87,0.82,-0.25,2
1777036210.7799976,-4.29,-0.54,-0.62,2
1777036210.800488,-4.16,-1.29,-1.25,2
1777036210.8227909,-1.67,0.59,-0.70,2
1777036210.8422244,1.23,1.30,0.17,2
1777036210.8648186,1.26,1.11,0.70,2
1777036210.8870695,-3.57,-1.06,-0.76,2
1777036210.9088247,-4.87,-2.00,-0.94,2
1777036210.9294846,-1.97,-0.51,-0.12,2
1777036210.9470623,0.19,1.32,-0.07,2
